seq,pressure,pos_cmd,pos_fdb,loadcell,t1,t2,t3,t4,t5,ls_max,ls_min,x_acc,y_acc,z_acc,rms_acc,rms_vel,rms_pos,temp,humid,sound_level,dev_err,micsel,miclvl
234,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-22,4100,-1,7484,-8154,36,28,489,64,0,251
235,0,0,28,1,8100,8100,8100,8100,8100,1,1,52,-16,4074,-1,7504,-8154,36,28,489,16,0,252
236,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-24,4098,-1,7524,-8154,36,28,489,4,0,252
237,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-14,4068,-1,7544,-8154,36,28,489,64,0,251
238,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,14,4050,-1,7564,-8154,36,28,489,16,0,252
239,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,-24,4076,-1,7584,-8153,36,28,489,4,0,253
240,0,0,28,1,8100,8100,8100,8100,8100,1,1,34,-6,4038,-1,7604,-8153,36,28,513,64,0,251
241,0,0,28,1,8100,8100,8100,8100,8100,1,1,70,-22,4042,-1,7624,-8153,36,28,513,16,0,249
242,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,-6,4166,-1,7644,-8153,36,28,513,4,0,251
243,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-16,4074,-1,7664,-8153,36,28,513,64,0,250
244,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-20,4050,-1,7684,-8153,36,28,513,16,0,255
245,0,0,28,1,8100,8100,8100,8100,8100,1,1,22,24,4072,-1,7704,-8153,36,28,513,4,0,251
246,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-18,4088,-1,7724,-8153,36,28,513,64,0,248
247,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,-62,4080,-1,7744,-8153,36,28,513,16,0,251
248,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-18,4040,-1,7764,-8153,36,28,513,4,0,253
249,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,6,4078,-1,7784,-8153,36,28,513,64,0,253
250,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-58,4092,-1,7804,-8153,36,28,513,16,0,248
251,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-14,4098,-1,7824,-8153,36,28,513,4,0,252
252,0,0,28,1,8100,8100,8100,8100,8100,1,1,-18,-18,4036,-1,7844,-8153,36,28,513,64,0,255
253,0,0,28,1,8100,8100,8100,8100,8100,1,1,34,-42,4018,-1,7864,-8153,36,28,513,16,0,247
254,0,0,28,1,8100,8100,8100,8100,8100,1,1,40,-60,4070,-1,7884,-8153,36,28,513,4,0,255
255,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-10,4070,-1,7904,-8153,36,28,513,64,0,255
256,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-2,4052,-1,7924,-8153,36,28,513,16,0,251
257,0,0,28,1,8100,8100,8100,8100,8100,1,1,-6,-42,4088,-1,7944,-8153,36,28,513,4,0,254
258,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,6,4068,-1,7964,-8153,36,28,513,64,0,255
259,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-48,4054,-1,7984,-8153,36,28,538,16,0,252
260,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-18,4046,-1,8004,-8153,36,28,538,4,0,256
261,0,0,28,1,8100,8100,8100,8100,8100,1,1,18,-36,4074,-1,8024,-8153,36,28,538,64,0,254
262,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,-26,4038,-1,8044,-8153,36,28,538,16,0,250
263,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-8,4030,-1,8064,-8153,36,28,538,4,0,254
264,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-6,4074,-1,8084,-8153,36,28,538,64,0,248
265,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-20,4046,-1,8104,-8153,36,28,538,16,0,247
266,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-32,4076,-1,8124,-8153,36,28,538,4,0,252
267,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-8,4108,-1,8144,-8153,36,28,538,64,0,255
268,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,-8,4046,-1,8164,-8153,36,28,538,16,0,252
269,0,0,28,0,8100,8100,8100,8100,8100,1,1,-30,-14,4052,-1,8184,-8153,36,28,538,4,0,254
270,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-28,4012,-1,8204,-8153,36,28,538,64,0,252
271,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-22,4056,-1,8224,-8153,36,28,538,16,0,253
272,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-6,4048,-1,8244,-8153,36,28,538,4,0,252
273,0,0,28,0,8100,8100,8100,8100,8100,1,1,50,-22,4054,-1,8264,-8153,36,28,538,64,0,252
274,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,6,4010,-1,8284,-8153,36,28,538,16,0,252
275,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-26,4036,-1,8304,-8153,36,28,538,4,0,254
276,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-42,4108,-1,8324,-8153,36,28,538,64,0,254
277,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-16,4040,-1,8344,-8153,36,28,538,16,0,255
278,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-44,4030,-1,8364,-8153,36,28,553,4,0,252
279,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,12,4040,-1,8384,-8153,36,28,553,64,0,253
280,0,0,28,0,8100,8100,8100,8100,8100,1,1,-40,2,4068,-1,8404,-8153,36,28,553,16,0,254
281,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,0,4116,-1,8424,-8153,36,28,553,4,0,249
282,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-4,4074,-1,8444,-8153,36,28,553,64,0,253
283,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-6,4062,-1,8464,-8153,36,28,553,16,0,253
284,0,0,28,0,8100,8100,8100,8100,8100,1,1,-38,-16,4086,-1,8484,-8153,36,28,553,4,0,250
285,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-8,4036,-1,8504,-8153,36,28,553,64,0,255
286,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-24,4038,-1,8524,-8153,36,28,553,16,0,258
287,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,22,4080,-1,8544,-8153,36,28,551,4,0,252
288,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-14,4004,-1,8564,-8153,36,28,551,64,0,251
289,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-8,4088,-1,8584,-8153,36,28,551,16,0,254
290,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-34,4052,-1,8604,-8152,36,28,551,4,0,253
291,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,0,4038,-1,8624,-8152,36,28,551,0,0,254
292,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-10,4032,-1,8644,-8152,36,28,551,4,0,249
293,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-18,4070,-1,8664,-8152,36,28,551,64,0,250
294,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,-44,4032,-1,8684,-8152,36,28,551,0,0,256
295,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-18,4080,-1,8704,-8152,36,28,551,64,0,253
296,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-42,4032,-1,8724,-8152,36,28,542,16,0,254
297,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-20,4048,-1,8744,-8152,36,28,542,4,0,253
298,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,10,4034,-1,8764,-8152,36,28,542,64,0,254
299,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-16,4008,-1,8784,-8152,36,28,542,16,0,255
300,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-42,4118,-1,8804,-8152,36,28,542,4,0,254
301,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-30,4042,-1,8824,-8152,36,28,542,64,0,252
302,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-10,4040,-1,8844,-8152,36,28,542,16,0,257
303,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-4,4030,-1,8864,-8152,36,28,542,4,0,250
304,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,14,4062,-1,8884,-8152,36,28,542,64,0,248
305,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,10,4070,-1,8904,-8152,36,28,542,16,0,254
306,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-12,4040,-1,8924,-8152,36,28,479,4,0,246
307,0,0,28,0,8100,8100,8100,8100,8100,1,1,-24,2,4058,-1,8944,-8152,36,28,479,64,0,252
308,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-18,4100,-1,8964,-8152,36,28,479,16,0,251
309,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-12,4074,-1,8984,-8152,36,28,479,4,0,249
310,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-12,4056,-1,9004,-8152,36,28,479,64,0,255
311,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,38,4070,-1,9024,-8152,36,28,479,16,0,255
312,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,24,4068,-1,9044,-8152,36,28,479,4,0,249
313,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,-14,4028,-1,9064,-8152,36,28,479,0,0,252
314,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,10,4062,-1,9084,-8152,36,28,479,4,0,253
315,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-22,3996,-1,9104,-8152,36,28,494,64,0,251
316,0,0,28,0,8100,8100,8100,8100,8100,1,1,46,-12,4022,-1,9124,-8152,36,28,494,16,0,252
317,0,0,28,0,8100,8100,8100,8100,8100,1,1,-34,14,4066,-1,9144,-8152,36,28,494,4,0,255
318,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,20,4100,-1,9164,-8152,36,28,494,64,0,251
319,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-18,4078,-1,9184,-8152,36,28,494,16,0,252
320,0,0,28,0,8100,8100,8100,8100,8100,1,1,-30,-30,4062,-1,9204,-8152,36,28,494,4,0,254
321,0,0,28,0,8100,8100,8100,8100,8100,1,1,-30,-24,4018,-1,9224,-8152,36,28,494,64,0,250
322,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-24,4028,-1,9244,-8152,36,28,494,0,0,253
323,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,-14,4088,-1,9264,-8152,36,28,494,64,0,252
324,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-20,4066,-1,9284,-8152,36,28,494,16,0,252
325,0,0,28,0,8100,8100,8100,8100,8100,1,1,48,-50,4086,-1,9304,-8152,36,28,480,4,0,252
326,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,-94,4116,-1,9324,-8152,36,28,480,64,0,251
327,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-24,4022,-1,9344,-8152,36,28,480,0,0,256
328,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-34,3994,-1,9364,-8152,36,28,480,64,0,249
329,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-26,4028,-1,9384,-8152,36,28,480,16,0,254
330,0,0,28,0,8100,8100,8100,8100,8100,1,1,-80,-34,4054,-1,9404,-8152,36,28,480,4,0,251
331,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,10,4144,-1,9424,-8152,36,28,480,0,0,249
332,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,10,4108,-1,9444,-8152,36,28,480,4,0,254
333,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-34,4076,-1,9464,-8152,36,28,480,64,0,253
334,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-64,4000,-1,9484,-8152,36,28,504,16,0,254
335,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,18,4052,-1,9504,-8152,36,28,504,4,0,250
336,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,-12,4048,-1,9524,-8152,36,28,504,0,0,255
337,0,0,28,0,8100,8100,8100,8100,8100,1,1,-28,0,4050,-1,9544,-8152,36,28,504,4,0,249
338,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-28,4088,-1,9564,-8152,36,28,504,64,0,257
339,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-6,4078,-1,9584,-8152,36,28,504,16,0,250
340,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-18,4050,-1,9604,-8152,36,28,504,0,0,249
341,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,-16,4056,-1,9624,-8151,36,28,504,16,0,253
342,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-18,4076,-1,9644,-8151,36,28,504,4,0,253
343,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,10,4062,-1,9664,-8151,36,28,522,64,0,248
344,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,2,4084,-1,9684,-8151,36,28,522,16,0,254
345,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-14,4054,-1,9704,-8151,36,28,522,0,0,254
346,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-6,4074,-1,9724,-8151,36,28,522,16,0,249
347,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-18,3992,-1,9744,-8151,36,28,522,4,0,256
348,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-56,4040,-1,9764,-8151,36,28,522,64,0,254
349,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-32,4032,-1,9784,-8151,36,28,522,0,0,251
350,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-44,4046,-1,9804,-8151,36,28,522,64,0,255
351,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-18,4062,-1,9824,-8151,36,28,522,16,0,255
352,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-34,4052,-1,9844,-8151,36,28,522,0,0,254
353,0,0,28,0,8100,8100,8100,8100,8100,1,1,38,-12,4042,-1,9864,-8151,36,28,522,0,0,252
354,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-44,4048,-1,9884,-8151,36,28,522,64,0,255
355,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-12,4010,-1,9904,-8151,36,28,522,16,0,254
356,0,0,28,0,8100,8100,8100,8100,8100,1,1,36,-16,4078,-1,9924,-8151,36,28,522,4,0,252
357,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,36,4112,-1,9944,-8151,36,28,522,0,0,254
358,0,0,28,1,8100,8100,8100,8100,8100,1,1,14,-10,4028,-1,9964,-8151,36,28,522,4,0,254
359,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-2,4080,-1,9984,-8151,36,28,522,64,0,254
360,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,2,4058,-1,10004,-8151,36,28,522,16,0,251
361,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-8,4070,-1,10024,-8151,36,28,522,0,0,253
362,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-28,4018,-1,10044,-8151,36,28,500,0,0,249
363,0,0,28,1,8100,8100,8100,8100,8100,1,1,34,6,4056,-1,10064,-8151,36,28,500,64,0,254
364,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-4,4046,-1,10084,-8151,36,28,500,16,0,256
365,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-22,4100,-1,10104,-8151,36,28,500,0,0,251
366,0,0,28,1,8100,8100,8100,8100,8100,1,1,22,-14,4012,-1,10124,-8151,36,28,500,16,0,253
367,0,0,28,1,8100,8100,8100,8100,8100,1,1,-22,8,4072,-1,10144,-8151,36,28,500,4,0,252
368,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-8,4022,-1,10164,-8151,36,28,500,0,0,251
369,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,-12,4040,-1,10184,-8151,36,28,500,0,0,256
370,0,0,28,1,8100,8100,8100,8100,8100,1,1,-22,-40,4062,-1,10204,-8151,36,28,500,16,0,256
371,0,0,28,1,8100,8100,8100,8100,8100,1,1,18,-18,4032,-1,10224,-8151,36,28,500,4,0,250
372,0,0,28,1,8100,8100,8100,8100,8100,1,1,22,8,4020,-1,10244,-8151,36,28,521,0,0,255
373,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-34,4100,-1,10264,-8151,36,28,521,4,0,256
374,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-34,4070,-1,10284,-8151,36,28,521,64,0,252
375,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-10,4038,-1,10304,-8151,36,28,521,0,0,250
376,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-18,4078,-1,10324,-8151,36,28,521,0,0,253
377,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,22,4030,-1,10344,-8151,36,28,521,4,0,248
378,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-64,4018,-1,10364,-8151,36,28,521,64,0,248
379,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-10,4052,-1,10384,-8151,36,28,521,0,0,256
380,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-4,4068,-1,10404,-8151,36,28,521,64,0,251
381,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-6,4050,-1,10424,-8151,36,28,517,0,0,252
382,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-54,4028,-1,10444,-8151,36,28,517,64,0,249
383,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-50,4060,-1,10464,-8151,36,28,517,16,0,252
384,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-24,4110,-1,10484,-8151,36,28,517,0,0,252
385,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,10,4052,-1,10504,-8151,36,28,517,16,0,251
386,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-12,4056,-1,10524,-8151,36,28,517,4,0,249
387,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,0,4038,-1,10544,-8151,36,28,517,0,0,251
388,0,0,28,1,8100,8100,8100,8100,8100,1,1,34,20,4048,-1,10564,-8151,36,28,517,0,0,252
389,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-16,4092,-1,10584,-8151,36,28,517,16,0,256
390,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-24,4034,-1,10604,-8151,36,28,507,4,0,251
391,0,0,28,1,8100,8100,8100,8100,8100,1,1,-34,-40,4030,-1,10624,-8151,36,28,507,0,0,254
392,0,0,28,1,8100,8100,8100,8100,8100,1,1,-36,-12,4050,-1,10644,-8151,36,28,507,4,0,251
393,0,0,28,1,8100,8100,8100,8100,8100,1,1,18,-4,4098,-1,10664,-8150,36,28,507,64,0,252
394,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-20,4084,-1,10684,-8150,36,28,507,0,0,253
395,0,0,28,1,8100,8100,8100,8100,8100,1,1,46,-4,4052,-1,10704,-8150,36,28,507,64,0,256
396,0,0,28,1,8100,8100,8100,8100,8100,1,1,18,-12,4070,-1,10724,-8150,36,28,507,16,0,252
397,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,0,4076,-1,10744,-8150,36,28,507,4,0,253
398,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,14,4074,-1,10764,-8150,36,28,507,0,0,250
399,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-10,4052,-1,10784,-8150,36,28,507,0,0,251
400,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-18,4056,-1,10804,-8150,36,28,534,16,0,252
401,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,-28,4100,-1,10824,-8150,36,28,534,4,0,257
402,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,8,4058,-1,10844,-8150,36,28,534,64,0,250
403,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-12,4084,-1,10864,-8150,36,28,534,0,0,250
404,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-12,4058,-1,10884,-8150,36,28,534,0,0,250
405,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,-22,4078,-1,10904,-8150,36,28,534,4,0,252
406,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-44,4012,-1,10924,-8150,36,28,534,64,0,254
407,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-20,4072,-1,10944,-8150,36,28,534,0,0,254
408,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-18,4018,-1,10964,-8150,36,28,534,0,0,252
409,0,0,28,1,8100,8100,8100,8100,8100,1,1,-22,-36,4072,-1,10984,-8150,36,28,543,4,0,254
410,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-6,4056,-1,11004,-8150,36,28,543,64,0,254
411,0,0,28,1,8100,8100,8100,8100,8100,1,1,-24,0,4118,-1,11024,-8150,36,28,543,16,0,249
412,0,0,28,1,8100,8100,8100,8100,8100,1,1,-50,-62,4042,-1,11044,-8150,36,28,543,0,0,252
413,0,0,28,1,8100,8100,8100,8100,8100,1,1,-18,-22,4078,-1,11064,-8150,36,28,543,0,0,255
414,0,0,28,1,8100,8100,8100,8100,8100,1,1,30,32,4060,-1,11084,-8150,36,28,543,64,0,250
415,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-14,4108,-1,11104,-8150,36,28,543,16,0,251
416,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-22,4062,-1,11124,-8150,36,28,543,0,0,254
417,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,-14,4054,-1,11144,-8150,36,28,543,0,0,251
418,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-2,3988,-1,11164,-8150,36,28,557,64,0,248
419,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,2,4072,-1,11184,-8150,36,28,557,0,0,259
420,0,0,28,1,8100,8100,8100,8100,8100,1,1,-22,-18,4046,-1,11204,-8150,36,28,557,0,0,253
421,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-26,4090,-1,11224,-8150,36,28,557,4,0,250
422,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,8,4080,-1,11244,-8150,36,28,557,64,0,253
423,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,0,4052,-1,11264,-8150,36,28,557,0,0,254
424,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-42,4130,-1,11284,-8150,36,28,557,0,0,254
425,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-48,4068,-1,11304,-8150,36,28,557,4,0,253
426,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,-12,4032,-1,11324,-8150,36,28,557,64,0,249
427,0,0,28,1,8100,8100,8100,8100,8100,1,1,22,-22,4068,-1,11344,-8150,36,28,557,0,0,251
428,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,40,4038,-1,11364,-8150,36,28,553,0,0,249
429,0,0,28,1,8100,8100,8100,8100,8100,1,1,-34,-44,4028,-1,11384,-8150,36,28,553,0,0,252
430,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,2,4076,-1,11404,-8150,36,28,553,16,0,253
431,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-34,4060,-1,11424,-8150,36,28,553,4,0,255
432,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-34,4056,-1,11444,-8150,36,28,553,0,0,254
433,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-32,4012,-1,11464,-8150,36,28,553,4,0,253
434,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-10,4126,-1,11484,-8150,36,28,553,64,0,257
435,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,18,4084,-1,11504,-8150,36,28,553,0,0,255
436,0,0,28,1,8100,8100,8100,8100,8100,1,1,-22,0,4118,-1,11524,-8150,36,28,553,0,0,250
437,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-16,4040,-1,11544,-8150,36,28,548,4,0,253
438,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-18,4070,-1,11564,-8150,36,28,548,64,0,252
439,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,0,4036,-1,11584,-8150,36,28,548,16,0,250
440,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,-12,4036,-1,11604,-8150,36,28,548,4,0,253
441,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-50,4108,-1,11624,-8150,36,28,548,0,0,254
442,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-12,4054,-1,11644,-8150,36,28,548,4,0,252
443,0,0,28,1,8100,8100,8100,8100,8100,1,1,42,6,4062,-1,11664,-8150,36,28,548,64,0,253
444,0,0,28,1,8100,8100,8100,8100,8100,1,1,-24,-6,4074,-1,11684,-8149,36,28,548,0,0,253
445,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-18,4048,-1,11704,-8149,36,28,548,0,0,254
446,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-48,4008,-1,11724,-8149,36,28,548,4,0,250
447,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-22,4028,-1,11744,-8149,36,28,550,64,0,254
448,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,8,4050,-1,11764,-8149,36,28,550,0,0,254
449,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,28,4050,-1,11784,-8149,36,28,550,64,0,254
450,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,-54,4056,-1,11804,-8149,36,28,550,16,0,255
451,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,2,4032,-1,11824,-8149,36,28,550,4,0,255
452,0,0,28,1,8100,8100,8100,8100,8100,1,1,-6,-24,4020,-1,11844,-8149,36,28,550,0,0,250
453,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,2,4046,-1,11864,-8149,36,28,550,4,0,254
454,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-6,4120,-1,11884,-8149,36,28,550,0,0,255
455,0,0,28,1,8100,8100,8100,8100,8100,1,1,-18,-64,4048,-1,11904,-8149,36,28,550,4,0,253
456,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-20,4036,-1,11924,-8149,36,28,549,64,0,256
457,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-18,4070,-1,11944,-8149,36,28,549,0,0,254
458,0,0,28,1,8100,8100,8100,8100,8100,1,1,46,-18,4036,-1,11964,-8149,36,28,549,64,0,253
459,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-10,4048,-1,11984,-8149,36,28,549,16,0,253
460,0,0,28,1,8100,8100,8100,8100,8100,1,1,44,-40,4018,-1,12004,-8149,36,28,549,0,0,252
461,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-14,4038,-1,12024,-8149,36,28,549,0,0,255
462,0,0,28,1,8100,8100,8100,8100,8100,1,1,18,-60,4054,-1,12044,-8149,36,28,549,64,0,253
463,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-16,4062,-1,12064,-8149,36,28,549,16,0,254
464,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,-30,4112,-1,12084,-8149,36,28,549,0,0,254
465,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-40,4074,-1,12104,-8149,36,28,539,16,0,254
466,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-42,4060,-1,12124,-8149,36,28,539,0,0,248
467,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,2,4054,-1,12144,-8149,36,28,539,16,0,254
